######################################
# Bloody Rally Show translations file 
# Locale: French
# Author: Twolinks
# Contact: 
######################################

######################################
# What should not be modified:
# 1. Anything inside < > brackets - these are special text formatting tags
# 2. Anything inside { } brackets - these are variables that will be replaced
#
# Do not remove {0} and similar variables - it can cause in-game errors!
#
# There is one exception to the rule above. When {0} is a curse adjective or adverb (friggin, etc)
# And it is stated so in the example, if your language cannot combine them well, you can try ommitting {0}
# In this case, but if there is more than one variable ({0}, {1}), you cannot remove {0} and leave {1}!
# You can remove the last variable ({1}) in this case, to keep the variable sequence running from {0}
# (only if {1} is a curse adjective / adverb)
#
# <br> is a line break
#
# It is highly recommended to keep every single key in same exact line as English - copy all the comments and blank lines
######################################

# Characters

# If you change any character names, you have to consistently keep using them
# Across all the translations where they are mentioned. Also in Tips.txt
# For this reason I suggest to keep names of Brace Stone and Nicholas Merryland 
# unchanged. Anonymous racer only appears in introduction cutscene.

char.brace.name,Brace Stone
# Track editor

tr.file,Fichier
tr.file.new,Nouveau
tr.file.new.tip,Commencer edition nouveau circuit
tr.file.open,Ouvrir
tr.file.open.tip,Ouvrir une sauvegarde circuit
tr.file.save,Sauver
tr.file.save.tip,Sauver circuit actuel
tr.file.undo,Retour
tr.file.redo,Refaire
tr.file.share,Partager
tr.file.share.tip,Soumettre circuit actuel sur Steam Workshop
tr.file.delete,Effacer
tr.file.delete.tip,Effacer circuit sauvegardé (Vous devrez sélectionner le lequel)
tr.file.exit,Quitter
tr.file.exit.tip,Quitter pour le menu principal

tr.grid,Grille
tr.grid.toggle,Basculer
tr.grid.toggle.tip,Afficher/cacher la grille
tr.grid.light,Claire
tr.grid.light.tip,Rend la grille plus claire. Utile pour les circuits à fond sombre.
tr.grid.dark,Sombre
tr.grid.dark.tip,Rend la grille plus sombre. Utile sur les circuits à fond claire.

tr.gen,Générer
tr.gen.full_circuit,Circuit complet
tr.gen.full_circuit.tip,Génère un circuit complet, courbes et objets. (Remplace le circuit actuel) 
tr.gen.full_open,Circuit ouvert complet
tr.gen.full_open.tip,Génère un circuit ouvert complet, courbes et objets. (Remplace le circuit actuel)
tr.gen.circuit,Circuit seul
tr.gen.circuit.tip,Génère uniquement un circuit, sans objets alentours. (Remplace le circuit actuel, ainsi que tous les objets)
tr.gen.open,Circuit ouvert seul
tr.gen.open.tip,Génère uniquement un circuit ouvert, sans objets alentours. (Remplace le circuit actuel, ainsi que tous les objets)
tr.gen.all_objects,Tous objets
tr.gen.all_objects.tip,Génère de nouveaux objets. (Remplace les objets existants)
tr.gen.object_groups,Groupe d'objets
tr.gen.object_groups.tip,Génère un group d'objet aléatoire prédéfini (Remplace les objets existants)
tr.gen.crowd,Foule
tr.gen.crowd.tip,Génère la foule autour du circuit (Remplace la foule existante)
tr.gen.forests,Forêts
tr.gen.forests.tip,Génère les forêts. (Remplace les forêts existantes. Si utilisé sur un circuit type ville, cela retirera les espaces vert)
tr.gen.flowers,Fleurs
tr.gen.flowers.tip,Génère des fleurs. (Remplace les fleurs existantes. Pas d'effet sur les circuit type ville)
tr.gen.bushes,Buissons
tr.gen.bushes.tip,Génère des buissons. (Remplace les buissons existants. Pas d'effet sur les circuit type ville)
tr.gen.rocks,Rochers
tr.gen.rocks.tip,Génère des rochers. (Remplace les rochers existants)
tr.gen.tires,Pneus
tr.gen.tires.tip,Génère des pneus. (Remplace les pneus existants)
tr.gen.cones,Cônes
tr.gen.cones.tip,Génère des cônes. (Remplace les cônes existants)
tr.gen.walls,Murs
tr.gen.walls.tip,Génère des murs. (Remplace les murs existants)
tr.gen.lamps,Lampadaires
tr.gen.lamps.tip,Génère les lampadaires. (Remplace les lampadaire existants)
tr.gen.buildings,Bâtiments
tr.gen.buildings.tip,Génère des bâtiments. (Remplace les bâtiments existants)
tr.gen.puddles,Flaques
tr.gen.puddles.tip,Génère des flaques. (Remplace les flaques existantes)
tr.gen.ramps,Rampes
tr.gen.ramps.tip,Génère des rampes. (Remplace les rampes existantes)

tr.ground_type,Type de terrain
tr.ground_type.grass,Herbe
tr.ground_type.tarmac,Tarmac
tr.ground_type.dirt,Terre
tr.ground_type.sand,Sable
tr.ground_type.snow,Neige

tr.ground_detail,Détail terrain
tr.ground_detail.none,Aucun
tr.ground_detail.none.tip,Retire l'effet
tr.ground_detail.shared_tip,Applique une texture. Zoom + click plusieurs fois pour appliquer différents motifs possible.

tr.track_type,Type de tracé
tr.track_type.asphalt,Asphalt
tr.track_type.gravel,Terreux
tr.track_type.snow,Neige

tr.ed_track,Editer tracé
tr.ed_track.add,Ajouter
tr.ed_track.add.tip,Cliquez sur le sol pour ajouter un nouveau segment à la fin du tracé. En cas de circuit fermé (boucle) le début et la fin seront temporairement déconnectés.
tr.ed_track.split,Séparer
tr.ed_track.split.tip,Cliquez sur le sol à côté du tracé pour le séparer en segment. 
tr.ed_track.edit,Editer
tr.ed_track.edit.tip,Cliquez et glissez la poigné (rond blanc) pour modifier la courbe.
tr.ed_track.delete,Effacer
tr.ed_track.delete.tip,Cliquez et sélectionner le segment à effacer. (carré)
tr.ed_track.open_close,Ouvrir / Fermer
tr.ed_track.open_close.tip,Ouvre et ferme le tracé.
tr.ed_track.auto_smooth,Auto lissage
tr.ed_track.auto_smooth.tip,Lisse automatiquement les courbes.
tr.ed_track.randomize,Variation
tr.ed_track.randomize.tip,Applique des variations aléatoire au tracé actuel.
tr.ed_track.sharpen,Aiguiser
tr.ed_track.sharpen.tip,Aiguise les courbes/angles du tracé actuel. (peut prendre quelques secondes sur des tracés longs)
tr.ed_track.wider,Elargir
tr.ed_track.wider.tip,Elargir les voies du tracé actuel.
tr.ed_track.narrower,Rétrécir
tr.ed_track.narrower.tip,Rétrécit les voies du tracé actuel.
tr.ed_track.grow,Agrandir
tr.ed_track.grow.tip,Agrandir les proportions globales du tracé actuel. 
tr.ed_track.shrink,Diminuer
tr.ed_track.shrink.tip,Diminuer les proportions gloables du tracé actuel. 
tr.ed_track.move_start,Départ
tr.ed_track.move_start.tip,Déplace la ligne de départ au prochain point de contrôle. (uniquement sur circuit fermé)
tr.ed_track.recenter,Centrer
tr.ed_track.recenter.tip,Centre le circuit ainsi que tous les objets.
tr.ed_track.rotate,Rotation
tr.ed_track.rotate.tip,Oriente/tourne le circuit ainsi que tous les objets de 45 degrés

tr.add_obj,Ajouter objets
tr.add_obj.group,Groupe d'objets
tr.add_obj.group.tip,Ajoute un groupe d'objets. Click multiple pour plus d'objets aléatoires.
tr.add_obj.forest,Forêts
tr.add_obj.forest.tip,Ajouter un groupe d'arbres aléatoire.
tr.add_obj.flowers,Fleurs
tr.add_obj.flowers.tip,Ajouter un groupe de fleurs aléatoire.
tr.add_obj.crowd,Foule
tr.add_obj.crowd.tip,Les cerles de foule créée des piétons et peuvent faire apparaître des Porta Potty ou des Bonhomme de neige.
tr.add_obj.cone,Cônes
tr.add_obj.cone.tip,Cliquez, maintenir et glisser pour placer une rangée de cônes.
tr.add_obj.tire,Pneus
tr.add_obj.tire.tip,Cliquez, maintenir et glisser pour placer une rangé de pneus.
tr.add_obj.porta_potty,Porta Potty
tr.add_obj.porta_potty.tip,Heurter un Porta Potty donne du nitro.
tr.add_obj.barrel,Baril
tr.add_obj.barrel.tip,Les barils on une chance d'exploser s'il sont heurter a des vitesses élevées. 
tr.add_obj.snowman,Bonhomme de neige
tr.add_obj.snowman.tip,Détruire un bonhomme de neige donne du nitro
tr.add_obj.street_lamp,Lampadaire
tr.add_obj.junk_car,Auto détruite
tr.add_obj.hot_dog_truck,Camion Hot Dog
tr.add_obj.hot_dog_cart,Remorque Hot Dog
tr.add_obj.bench,Banc
tr.add_obj.water_puddle,Flaque d'eau
tr.add_obj.water_puddle.tip,Glisse un peu
tr.add_obj.water_pond,Flaque d'eau 2
tr.add_obj.water_pond.tip,Glisse un peu
tr.add_obj.ice_patch,Plaque de glace
tr.add_obj.ice_patch.tip,Glisse franchement
tr.add_obj.oil_spill,Flaque d'huile
tr.add_obj.oil_spill.tip,Glisse beaucoup
tr.add_obj.ramp,Rampe
tr.add_obj.ramp.tip,Sauter sur une rampe donne un petit boost de vitesse.
tr.add_obj.power_ramp,Rampe puissante
tr.add_obj.power_ramp.tip,Offre un boost vitesse plus important
tr.add_obj.crop_field,Champ de culture
tr.add_obj.rock,Rocher
tr.add_obj.desert_rock,Rocher désert
tr.add_obj.wall,Mur
tr.add_obj.pipe,Tuyaux
tr.add_obj.solar_panels,Panneau solaire.
tr.add_obj.silo,Silo
# Thing for retrieving water from the ground
tr.add_obj.well,Puit
tr.add_obj.old_hut,Vieille cabane
tr.add_obj.vault,Abri
tr.add_obj.house,Maison
tr.add_obj.building,Bâtiment
tr.add_obj.grass_square,Carré d'herbe
tr.add_obj.grass_square.tip,Pour planter des arbres sur des terrains bitumés.
tr.add_obj.bush,Buissons
tr.add_obj.bush.tip,Buissons destructible.
tr.add_obj.green_tree,Arbre vert
tr.add_obj.branch_tree,Arbre vieux
tr.add_obj.snow_tree,Arbre enneigé
tr.add_obj.flowers_single,Fleurs

tr.ed_obj,Editer Objets
tr.ed_obj.move,Bouger
tr.ed_obj.move.tip,Cliquez et déplacez l'objet
tr.ed_obj.rotate,Tourner
tr.ed_obj.rotate.tip,Cliquez et déplacez un objet pour l'orienté. Maintenez MAJ pour plus de précision.
tr.ed_obj.delete,Effacer
tr.ed_obj.delete.tip,Cliquez sur un objet pour l'effacer
tr.ed_obj.clear_all,Effacer tout
tr.ed_obj.clear_all.tip,Efface tous les objets du circuit.
tr.ed_obj.clear_groups,Effacer groupe
tr.ed_obj.clear_groups.tip,Efface tous les groupes d'objets prédéfinis
tr.ed_obj.clear_crowd,Effacer foule
tr.ed_obj.clear_crowd.tip,Efface toutes les foules
tr.ed_obj.clear_forests,Effacer forêts
tr.ed_obj.clear_forests.tip,Efface toutes les forêts. Si utilisé sur un circuit de type ville, cela retirera tous les espaces vert. N'effacera pas les arbres placés individuellement.
tr.ed_obj.clear_flowers,Effacer fleurs
tr.ed_obj.clear_flowers.tip,Efface toutes les forêts. Aucun effet sur un circuit de type ville. N'effacera pas les fleurs placées individuellement.
tr.ed_obj.clear_bushes,Effacer buissons
tr.ed_obj.clear_bushes.tip,Efface toutes les forêts. Aucun effet sur un circuit de type ville.
tr.ed_obj.clear_rocks,Effacer Rochers
tr.ed_obj.clear_rocks.tip,Efface les rochers
tr.ed_obj.clear_tires,Effacer pneus
tr.ed_obj.clear_tires.tip,Efface les pneus
tr.ed_obj.clear_cones,Effacer cônes
tr.ed_obj.clear_cones.tip,Efface les cônes
tr.ed_obj.clear_walls,Effacer murs
tr.ed_obj.clear_walls.tip,Efface les murs
tr.ed_obj.clear_lamps,Effacer lampadaires
tr.ed_obj.clear_lamps.tip, Efface les lampadaires
tr.ed_obj.clear_buildings,Effacer les bâtiments
tr.ed_obj.clear_buildings.tip,Efface tous les bâtiments
tr.ed_obj.clear_puddles,Effacer nids de poule
tr.ed_obj.clear_puddles.tip,Efface les nids de poules, les flaques et plaques de glace
tr.ed_obj.clear_ramps,Effacer rampes
tr.ed_obj.clear_ramps.tip,Efface les rampes

tr.test_drive,Tester circuit
tr.test_drive_ai,IA test
tr.help,Aide

# Car Editor

ced.select_base_car,Choisir une auto de base
ced.select_car,Choisir auto

ced.new_car,Nouvelle auto
ced.open_car,Ouvrir auto
ced.download_cars,Télécharger auto
ced.exit,Quitter
ced.save_car,Sauver auto
ced.delete_car,Effacer
ced.parameters,Paramètres
ced.edit_sprites,Editer Sprites
ced.description,Description
ced.part_positions,Positions pièces
ced.sounds,Sons
ced.modding_guide,Guide de Modding
ced.share,Partager
ced.reload_sprites,Recharger Sprites
ced.close,Fermer
ced.test_drive,Test de conduite
ced.end_test_drive,Stopper le test

ced.speed_idx,Index de vitesse
ced.price,Prix
ced.price.tip,Le prix est automatiquement calculé selon les statistique de l'auto.
ced.req_level,Level requis
ced.req_level.tip,Le level est automatiquement calculé selon les statistique de l'auto.
ced.label.general,General
ced.max_speed_kmh,Vitesse max (km/h)
ced.max_speed_kmh.tip,Requis pour la boite à vitesse. testez l'auto sur une ligne droit pour constater la vitesse max. 
ced.mass_kg,Car Masse (kg)
ced.mass_kg.tip,Légèreté + puissance = Bolide! Trouvez le bon équilibre.
ced.max_health,Pts vie max
ced.label.engine,Moteur
ced.engine_power,Puissance moteur
ced.engine_power.tip,La santé mentale se dégrade aux environs de 500ch brut. Les dépasser n'est pas toujours une bonne idée. Ajuster la vitesse max après avoir modifier cette valeur. 
ced.label.handling,Manoeuvrabilité
ced.steering_sensitivity,Sensibilité de la direction
ced.steering_sensitivity.tip,Affecte la sensibilité et la nervosité de la direction. Dépend également de la masse.
ced.label.grip,Adhérence
ced.drift_factor,Balance entre drift avec traction Drift
ced.drift_factor.tip,Avec quelle facilité l'auto entre en drift (glisse) lorsqu'elle est en traction. Valeur recommandée entre 0.8 et 0.9
ced.slip_factor,Balance de Drift Factor sans Traction
ced.slip_factor.tip,Avec quelle facilité l'auto reste en drift (glisse) lorsqu'elle n'est plus en traction. Valeur recommandée entre 0.95 et 0.999
ced.max_sticky_vel,Chagement de direction selon vélocité max
ced.max_sticky_vel.tip,La vitesse à laquelle l'auto peut virer avant d'entrer en drift (glisse). Valeur recommandée entre 1 et 1.5
ced.label.gearbox,Boîte à vitesse
ced.max_rpm,Tr/min Max
ced.max_rpm.tip,(Tour par minute Tr/min) Cette option n'affectera pas le son moteur. Choississez le son moteur à votre convenance. 
ced.idle_rpm,Ralenti Tr/min
ced.shift_time,Chagement de vitesse (boîte)
ced.shift_time.tip,Combien de temps il faut pour que les vitesses passent.

ced.label.sounds,Sons
ced.sound.engine,Moteur
ced.sound.muffler,Echappement
ced.sound.turbo,Turbo
ced.sound.turbo.tip,Le son du turbo sera uniquement audible sur les autos avec modification. 
ced.sound.charger,Superchargeur
ced.sound.charger.tip,Le Superchargeur sera uniquement audible sur les autos avec modification. 

ced.label.model,Nom du modèée
ced.model_name,Nom de l'auto
ced.label.description,Description
ced.car_description_placeholder,Quelque chose de spécial à dire à propos de votre création.

ced.label.lights,Feux
ced.front_lights_width,Largeur feux avant
ced.front_lights_pos,Position feux avant
ced.rear_lights_width,Largeur feux arrière
ced.rear_lights_pos,Position feux arrière

ced.label.wheels,Roues
ced.front_axle_width,Largeur roues avant
ced.front_axle_pos,Position roues avant
ced.rear_axle_width,Largeur roues arrière
ced.rear_axle_pos,Position roues arrière

ced.label.interior,Interieur
ced.interior_off_x,Interieur Décalage X
ced.interior_off_y,Interieur Décalage Y

ced.label.collider,Zone de collision
ced.collider_width,Largeur collision
ced.collider_height,Longueur collision
ced.center_of_mass,Centrer la masse
ced.center_of_mass.tip,Affecte la direction et le comportement en virage et drift. 

ced.label.exhausts,Echappement
ced.exhaust_count,Nombre d'echappement
ced.exhaust_width,Largeur de l'echappement
ced.exhaust_pos,Position de l'echappement

################################################################################

# Cutscenes

### Lore Cutscene ### <-- please get this one very well, it's something people usually see within first 2 minutes of the game

# In here {0} is the number of years and {1} is a date
cut.lore.1,Hé! Tu ne serais pas ce fameux pilote qui a eu un gros accident il y a {0} ans? Mais oui, c'est toi, j'en suis sûr...<br> Je crois que t’es resté en cryo-sommeil depuis {1}, alors laisse moi te mettre à la page vite fait.
# {0} is a date
cut.lore.2,Tu te rappelles cette grosse corporation spécialisée dans les hautes technologies, … Ah, j’arrive plus à me rappeler du nom original…<br>Eh bien elle est parvenue à éliminer toute sa concurrence, et à prendre le contrôle de l’économie globale en {0}.
# You should probably keep "Social Frontier of Activism" and SOFACT unchanged in your translation, for authenticity (company was not local after all)
cut.lore.3,Au lieu de continuer à faire de la recherche pour de nouvelles découvertes technologiques, cette corporation s’est enlisée dans des politiques internes de plus en plus complexes. A tel point qu’un jour il se sont renommé pour « Social Frontier of Activism », ou SOFACT, pour faire plus simple.
cut.lore.4,Mais finalement, la nature humaine a repris le dessus.<br>Les activistes, ont été éliminés soigneusement lors d’une prise de contrôle de pouvoir imprévisible, et SOFACT, tout se faisant l’image d’une organisation amicale, appartient désormais à des tortionnaires de la pire espèce.<br>Ouais, ce type que tu vois là. Une belle ordure...
# Please do not translate "Bloody Rally Show", or included it into parentheses next to translation. Example: "Kruvinojo Ralio Šou" (Bloody Rally Show)
cut.lore.5,Les nouveaux dirigeants se sont concentrés sur les bénéfices. Ils ont massivement investi dans le divertissement pour maximiser les revenus publicitaires, et « Bloody Rally Show » en est le fer de lance. La plupart des gens ne regardent plus que ça de nos jours.<br>Lui, c'est Brace Stone. ze boss. Et son oeil bionique de #%*@+&%.
cut.lore.6,Avec Bloody Rally Show, ils tentent de recréer l’âge d’or du rally en utilisant des technologies des années 1980, celles du tristement célèbre groupe B.<br>Le nombre d’accident est extrêmement élevé, mais les médias continuent de publier les gros plans des scènes les plus terribles.
cut.lore.7,Perds pas ta voiture l’ami, ou tu risques bien de te retrouver dans la foule. Aller, bonne chance et freine pas !<br>Ah en fait, c’est quoi ton nom déjà?

### Season Intro ### <-- please get this one very well too, it's part 2 of the main introduction

cut.intro.1,Hé, le bleu, t’es en retard!<br>J’suis le directeur de Bloody Rally Show. Viens, faut que j’te présente quelqu’un.
# {0} will be a random insult word
cut.intro.2,Le voilà,... Il était temps.<br>Bon, {0}, nous t’avons décongelé parce qu’il parait que tu sais bien piloter ces vieilles voitures de courses. Alors il va falloir rapidement t'y remettre et assurer un spectacle de qualité...
cut.intro.2_2,...Bien, tu sembles réceptif à ce que je vois. Très bien.<br>Ton boulot est simple: Gagner des courses, et faire ce qu'on te dit. Facile, non!?<br>Bon, on te demandera aussi de nous rendre de petits services de temps en temps. Mais rien de terrible, rassure-toi. 
cut.intro.3,Mouais, attendez une minute… Qu'est ce qui m'oblige je faire quoique ce soit pour vous ?
# {0} will be an insult, ${1} - sum of money, like $500000
cut.intro.4,C’est pourtant évident, tu nous dois ton cryo-sommeil, {0}!<br>Rembourses {1}$, et tu seras libre comme l’air. Mais d’ici là, ton petit cul appartient à SOFACT!
cut.intro.5,Bon, j’imagine que je n’ai pas le choix, c'est ça? Hmm...<br>Bon, et on commence quand?
cut.intro.6,Suis-moi le bleu, j’vais te faire tout t’expliquer.<br>Allons rencontrer les autres pilotes pour commencer, et ta première course t'attend...
# {0} will be a plural insult (addressing all racers)
cut.intro.7,Tiens, {0}, t'es encore là, t’en as pas eu assez? J’suis très impressionné…
cut.intro.8,J’ai toujours l’impression qu’il me reste des choses à faire, vous savez.
cut.intro.9,Content que tu sois de retour !<br>Aller, suis-moi, t’as quelques papiers à remplir…

### Racer died cutscene

# {0} will be racer's name, {1} will be a "he" or "she"
cut.died.1,{0} a échoué. Mais {1} restera pour toujours dans le classement des meilleurs.
cut.died.2,*Appuyez sur F sur le clavier*
# {0} will be a plural insult, like "clowns"
cut.died.3,Arrête de jouer avec le clavier, {0}!

### Mission cutscene (shared) <-- important to get right too, will be shared across dozen of missions!

cut.racer.mid_comment.1,Sainte Mère de Dieu!
# {0} will be a curse word
cut.racer.mid_comment.2,{0}, pas ça encore...
# {0} will be a curse word
cut.racer.mid_comment.3,J'espère que cette merde paie bien.
# {0} will be a curse adjective (like "friggin")
cut.racer.mid_comment.4,Ouais, j'ai compris. Maintenant parlons de ce {0} pognon.
# {0} will be a curse word (crap)
cut.racer.mid_comment.5,{0},c'est reparti!

# {0} will be some name or title
cut.racer2gov.greet.1,{0}, Il parait que tu voulais me voir.
cut.racer2gov.greet.2,{0}, t'as une minute?
cut.racer2gov.greet.3,Hé, {0}, ça t'ennuie si je te pose une question?
cut.racer2gov.greet.4,*Toc Toc*
cut.racer2gov.greet.5,{0}, je voulais te demander quelque chose.
cut.racer2gov.greet.6,Est-ce que je peux entrer?
cut.racer2gov.greet.7,Hé {0}, t'aurais pas du boulot pour moi. J'suis un peu serré niveau pognon. 

# {0} will be a name or a title
cut.racer2racer.greet.1,Hé {0}! comment ça va?
cut.racer2racer.greet.2,{0}! Exactement la person dont j'avais besoin!
cut.racer2racer.greet.3,Hé, cher frangin pilote!
cut.racer2racer.greet.4,Oh tiens, salut {0}, je t'avais pas remarqué.

cut.racer2racer.resp.1,Hé {0}, comment va ton turbo?
cut.racer2racer.resp.2,Bien, laisse-moi deviner, tu veux me demander quelque chose?
# {0} will be a curse adjective (friggin face)
cut.racer2racer.resp.3,Pas encore toi,... j'aime pas ta {0} face, pilote. 
cut.racer2racer.resp.4,Oh non, ce n'est pas mois qui ai crevé tes pneus la nuit dernière.
# {0} will be an insult (like clown)
cut.racer2racer.resp.5,Qu'est-ce que tu veux, {0}?

cut.gov2racer.greet_resp.1,{0}, oui, entre s'il te plait!
cut.gov2racer.greet_resp.2,{0}, je t'attendais.
cut.gov2racer.greet_resp.3,Assieds-toi s'il te plait, et écoute attentivement.
# {0} Curse adjective - friggin cash
cut.gov2racer.greet_resp.4,Tu veux gagner plus de fric, {0}, n'est-ce pas?
# {0} Curse adjective - friggin cash
cut.gov2racer.greet_resp.5,Laisse-moi deviner, tu voudrais gagner plus d'oseille. C'est bien ça?

# {0} - insult singular
cut.call.1,Hé, toi! {0}! Viens par ici.
# {0} - insult singular
cut.call.2,Hé! {0}!
# {0} - name or title
cut.call.3,{0}. Je te cherchais!
cut.call.4,{0},Attends une minute, pourquoi tu es si pressé?
cut.call.5,Alors, on se rencontre encore.
# {0} - insult singular
cut.call.6,Ah, voilà le {0} que je cherchais.
# {0} - racer name
cut.call.7,Ça fait un moment, {0}.
cut.call.8,Salutations, {0}.
cut.call.9,Bienvenu, {0}.
# {0} - insult singular
cut.call.10,Oh pas encore, {0}, qu'est-ce que tu veux? Bon, puisque t'es là, j'ai peut-être quelque chose pour toi finalement. 

cut.call.resp.1,Qu'est-ce que tu veux?
cut.call.resp.2,...
# {0} - curse adjective (friggin point)
cut.call.resp.3,Ouais ouais, j'vais encore devoir faire quelque chose de {0} pour toi, c'est ça?
# {0} - name or title
cut.call.resp.4,Oh, quel plaisir de te voir, {0}.
cut.call.resp.5,Salut, {0}.
cut.call.resp.6,J'ai vraiment besoin de plus de frics, t'aurais pas un job pour moi?
cut.call.resp.7,Certains pilotes me donnent du fil à retordre, tu penses que tu pourais m'aider? 
cut.call.resp.8,Est-ce qu'il y a un événement spécial auquel je pourrais participer? Un de ceux qui font grimper ton audience,...et moi mon compte bancaire?

# {0} below is always government official name or title
cut.end.player2gov.1,Je vais voir ce que je peux faire. 
cut.end.player2gov.2,Comme vous voudrez, {0}.
cut.end.player2gov.3,Est-ce que j'ai le choix de toute façon?
cut.end.player2gov.4,Pas encore...
cut.end.player2gov.5,Est-ce que tout ceci s'arrêtera un jour?
cut.end.player2gov.6,D'accord, d'accord, j'ai compris.
cut.end.player2gov.7,Entendu, même si ça ne me plait pas.
cut.end.player2gov.8,Bon, d'accord, pourquoi pas après tout.
cut.end.player2gov.9,Bien, j'essaierai.
cut.end.player2gov.10,Je veux rentrer chez moi...
cut.end.player2gov.11,A+, {0}.
cut.end.player2gov.12,Merci "beaucoup" pour cette opportunité!

cut.end.player2racer.1,Bien sûr mon gars, ça va être amusant.
# {0} - name or title
cut.end.player2racer.2,Tout ce que vous voulez, {0}.
# {0} - insult singular (i.e. clown)
cut.end.player2racer.3,C'est en cours, {0}!
cut.end.player2racer.4,Ouais, finalement quelque chose qui en vaut la peine.
cut.end.player2racer.5,Oh, avec plaisir!
cut.end.player2racer.6,Je vais y penser.
# {0} - racer name, {1} - curse word (i.e. crap)
cut.end.player2racer.7,J't'aime pas {0}, mais {1}, pourquoi pas.
cut.end.player2racer.8,Bien sûr, peu importe.
# {0} - singular insult
cut.end.player2racer.9,Peu importe, {0}.

cut.end.racer2player.1,Doucement.
cut.end.racer2player.2,Très bien, à bientôt.
cut.end.racer2player.3,Je vais t'observer.
cut.end.racer2player.4,Attention à tes six heures.
# {0} will be an noun insult (clown)
cut.end.racer2player.5,C'est parti, c'est le moment pour toi de bouffer ma poussière, {0}.
cut.end.racer2player.6,C'est parti! On va arracher du bitume!
cut.end.racer2player.7,Parler c'est bien, agir c'est mieux!
cut.end.racer2player.8,Bye.
cut.end.racer2player.9,N'importe quoi.
# {0} will be an noun insult (clown)
cut.end.racer2player.10,N'importe quoi, {0}.

# {0} - curse adjective (goddamn security)
cut.end.gov.1,Maintenant dégage, ou j'appelle la sécurité.
# {0} - insult singular (clown)
cut.end.gov.2,Fais-le, {0}.
# {0} - curse adverb (friggin leave)
cut.end.gov.3,Aller, dépêche-toi. Et ne reviens pas avant que ce soit fait.
# {0} - insult singular (clown)
cut.end.gov.4,Aurevoir, {0}.
cut.end.gov.5,Aurevoir.

cut.req.drift.1,J'ai presque oublié. Tu dois le faire en driftant pour que aie de la gueule.
cut.req.drift.2,Oh, et fais-le en driftant s'il te plait, l'audience adore!
cut.req.drift.3,Et faut le faire en driftant pour plus de spectacle!
cut.req.drift.4,Attends, j'ai oublié de préciser. Fais ça en driftant, l'audience en raffole.
cut.req.drift.5,Ils m'ont dit que tu es doué, alors prouves-le, et fais-le en driftant.

cut.resp.drift.1,Pas encore, c'est impossible de gagner de cette façon!
# {0} - curse word (crap)
cut.resp.drift.2,Oh, {0}...
# {0} - curse word (crap)
cut.resp.drift.3,{0}, ça ne va pas être facile.
cut.resp.drift.4,D'accord, j'ai bien compris.
cut.resp.drift.5,Affirmatif.
# {0} - name of character (i.e. Brace)
cut.resp.drift.6,Avec plaisir, {0}.
cut.resp.drift.7,Chef oui chef! *soupir*
cut.resp.drift.8,Ok, en dérapant, et pas autrement.
cut.resp.drift.9,Je l'aurais fait en driftant même si vous ne l'aviez pas demandé.
cut.resp.drift.10,N'en dis pas plus!
# {0} - insult singular (clown)
cut.resp.drift.11,C'est parti, {0}!

# In block blow, {0} will be second part of the sentence, generated somewhere 
# (i.e. for your trouble, you will receive $1000)
cut.reward.part.1,Accomplis cette mission, et pour ta peine, {0}.
cut.reward.part.2,Si tu y arrives, {0}.
cut.reward.part.3_us,Si tu ne nous déçois pas, {0}.
cut.reward.part.3_me,Si tu ne me déçois pas, {0}.
cut.reward.part.4,Si t'y parviens, {0}.
cut.reward.part.5,Si tu n'échoues pas, {0}.
cut.reward.part.6,Si tu réussis, {0}.

# Same here, {0} will be second part of sentence generated somewhere
# (i.e. if you fail me like you always do, I will think of some punishment)
cut.punish.part.1,Si tu échoues, {0}!
cut.punish.part.2,Si tu ne réussis pas, {0}.
cut.punish.part.3,Si tu échoues comme tu as l'habitude de le faire, {0}!
cut.punish.part.4,Si tu te plantes, {0}!
cut.punish.part.4_1,Si tu te rates sur ce coup, {0}!
cut.punish.part.4_2,Si tu rates ce coup, {0}!
cut.punish.part.5,Si, d'une manière ou d'une autre, tu te plantes, {0}!
cut.punish.part.6,Si tu ne le fais pas, {0}.

# In block below {0} will be generated sentence with reward part, {1} with punishment
# (i.e: If you succeed, you will get $1000, otherwise I will puncture your tires)
cut.rew.pun.part.1,Accomplis cette mission, et {0}, mais si tu échoues, {1}!
cut.rew.pun.part.2,En récompense, {0}, mais si tu te défiles, {1}!
cut.rew.pun.part.3,Si t'y arrives, {0}, sinon {1}!
cut.rew.pun.part.4,Fais-le, et {0}, mais il y aura une punition en cas d'échec. {1}!
cut.rew.pun.part.5,Si tu fais ça, {0}. Mais n'imagine pas que je pardonnerais un échec, {1}!
cut.rew.pun.part.6,{0}. Mais ne me laisse pas tomber, {1}!
cut.rew.pun.part.7,Pour ta peine, si tu réussis, {0}. En cas d'échec par contre, {1}!
cut.rew.pun.part.8,Termine cette mission, {0}, mais si tu te plantes, {1}.
cut.rew.pun.part.9,En cas de succès, {0}, mais si tu échoues lamentablement, alors {1}!

# Rewards told by government agent. Not they start from lowercase letter, and no full stop in the end, as it's in mid sentence
# {0} will be a number
cut.rew.gov.cash.1,tu recevras ${0}
