######################################
# Bloody Rally Show translations file
# Locale: English
# Author: Tomas Varaneckas
# Contact: tomas@kodolinija.com
######################################

######################################
# What should not be modified:
# 1. Anything inside < > brackets - these are special text formatting tags
# 2. Anything inside { } brackets - these are variables that will be replaced
#
# Do not remove {0} and similar variables - it can cause in-game errors!
#
# There is one exception to the rule above. When {0} is a curse adjective or adverb (friggin, etc)
# And it is stated so in the example, if your language cannot combine them well, you can try ommitting {0}
# In this case, but if there is more than one variable ({0}, {1}), you cannot remove {0} and leave {1}!
# You can remove the last variable ({1}) in this case, to keep the variable sequence running from {0}
# (only if {1} is a curse adjective / adverb)
#
# <br> is a line break
#
# It is highly recommended to keep every single key in same exact line as English - copy all the comments and blank lines
######################################

# Characters

# If you change any character names, you have to consistently keep using them
# Across all the translations where they are mentioned. Also in Tips.txt
# For this reason I suggest to keep names of Brace Stone and Nicholas Merryland
# unchanged. Anonymous racer only appears in introduction cutscene.

char.brace.name,Brace Stone
act.ToggleUI,Alternar interface do usuário
act.ExitPhotoMode,Sair do modo de foto
act.AdjustMotionSpeed,Velocidade de movimento

# Track editor

tr.file,Arquivo
tr.file.new,Novo
tr.file.new.tip,Comece a editar uma nova faixa
tr.file.open,Aberto
tr.file.open.tip,Abrir uma faixa salva
tr.file.save,Salve 
tr.file.save.tip,Salvar faixa atual
tr.file.undo,Desfazer
tr.file.redo,pronto
tr.file.share,Compartilhar
tr.file.share.tip,Carregar a faixa atual no Steam Workshop
tr.file.delete,Excluir
tr.file.delete.tip,Excluir uma tacha salva (você escolherá qual)
tr.file.exit,Saída
tr.file.exit.tip,Sair para o menu principal

tr.grid,Rede
tr.grid.toggle,Alternancia
tr.grid.toggle.tip,Mostrar ou ocultar a grade
tr.grid.light,Leve
tr.grid.light.tip,Tornar a grade brilhante (útil em trilhas escuras)
tr.grid.dark,Sombrio
tr.grid.dark.tip,Tornar a grade escura (útil em faixas brilhantes)

tr.gen,Gerar
tr.gen.full_circuit,Circuito Completo
tr.gen.full_circuit.tip,Gere uma curvatura e objetos completos da pista de corrida do circuito. Substituirá a faixa atual.
tr.gen.full_open,Estrada aberta completa
tr.gen.full_open.tip,Gere uma curvatura completa da estrada e objetos. Substituirá a faixa atual.
tr.gen.circuit,O circuito
tr.gen.circuit.tip,Gere a curvatura do circuito fechado. Substituirá a faixa atual e excluirá objetos.
tr.gen.open,Estrada aberta
tr.gen.open.tip,Gere a curvatura da estrada aberta. Substituirá a faixa atual e excluirá objetos.
tr.gen.all_objects,Todos os Objetos
tr.gen.all_objects.tip,Gere novos objetos. Substituirá todos os objetos existentes.
tr.gen.object_groups,Grupos de Objetos
tr.gen.object_groups.tip,Gere grupos de objetos artesanais. Substituirá todos os existentes.
tr.gen.crowd,Multidão
tr.gen.crowd.tip,Gere multidão. Substituirá todos os existentes.
tr.gen.forests,Florestas
tr.gen.forests.tip,Gere florestas. Substituirá todos os existentes. Se usado nas faixas da cidade, removerá todos os quadrados verdes!
tr.gen.flowers,Flores
tr.gen.flowers.tip,Gere flores. Substituirá todos os existentes. Não fará nada nas trilhas da cidade.
tr.gen.bushes,Arbustos
tr.gen.bushes.tip,Gere arbustos. Substituirá todos os existentes. Não fará nada nas trilhas da cidade.
tr.gen.rocks,Rochas
tr.gen.rocks.tip,Gere pedras. Substituirá todos os existentes.
tr.gen.tires,Pneus
tr.gen.tires.tip,Gere pneus. Substituirá todos os existentes.
tr.gen.cones,Cones
tr.gen.cones.tip,Gere cones. Substituirá todos os existentes.
tr.gen.walls,Paredes
tr.gen.walls.tip,Gere paredes. Substituirá todos os existentes.
tr.gen.lamps,Lâmpadas de rua
tr.gen.lamps.tip,Gere lâmpadas de rua. Substituirá todos os existentes.
tr.gen.buildings,Edifícios
tr.gen.buildings.tip,Gere edifícios. Substituirá todos os existentes.
tr.gen.puddles,Poças
tr.gen.puddles.tip,Gere poças. Substituirá todos os existentes.
tr.gen.ramps,Rampas
tr.gen.ramps.tip,Gere rampas. Substituirá todos os existentes.

tr.ground_type,Tipo de solo
tr.ground_type.grass,Relva
tr.ground_type.tarmac,Alcatrão
tr.ground_type.dirt,Sujeira
tr.ground_type.sand,Areia
tr.ground_type.snow,Neve

tr.ground_detail,Detalhe do solo
tr.ground_detail.none,Nenhum
tr.ground_detail.none.tip,Remove a camada de detalhes do solo
tr.ground_detail.shared_tip,Adicionará detalhes do solo. Clique várias vezes para diferentes padrões de mesclagem.

tr.track_type,Tipo de faixa
tr.track_type.asphalt,Asfalto
tr.track_type.gravel,Cascalho
tr.track_type.snow,Neve

tr.ed_track,Editar faixa
tr.ed_track.add,Adicionar
tr.ed_track.add.tip,Clique no chão para adicionar um novo segmento de faixa ao final da faixa. Se a faixa estiver em loop, o início e o fim serão desconectados temporariamente.
tr.ed_track.split,Dividido
tr.ed_track.split.tip,Clique no chão perto da pista para dividi-la em mais segmentos
tr.ed_track.edit,Editar
tr.ed_track.edit.tip,Clique e arraste as alças para modificar a curva do caminho da trilha
tr.ed_track.delete,Excluir
tr.ed_track.delete.tip,Clique no identificador para excluir um nó do caminho da trilha
tr.ed_track.open_close,Abrir fechar
tr.ed_track.open_close.tip,Clique para alternar o loop da faixa
tr.ed_track.auto_smooth,Auto Smooth
tr.ed_track.auto_smooth.tip,Suavizará a curva da pista
tr.ed_track.randomize,Aleatória
tr.ed_track.randomize.tip,Adicionará curvatura aleatória ao caminho da trilha atual
tr.ed_track.sharpen,Afiar
tr.ed_track.sharpen.tip,Afia alguns ângulos (pode demorar alguns segundos para faixas maiores)
tr.ed_track.wider,Mais largo
tr.ed_track.wider.tip,Tornará a pista mais larga
tr.ed_track.narrower,Mais estreito
tr.ed_track.narrower.tip,Tornará a faixa mais estreita
tr.ed_track.grow,Crescer
tr.ed_track.grow.tip,Aumentará a escala da trilha
tr.ed_track.shrink,Encolher
tr.ed_track.shrink.tip,Diminuirá a escala da trilha
tr.ed_track.move_start,Mover Início
tr.ed_track.move_start.tip,Move a posição inicial para o próximo ponto de controle (somente para faixas fechadas)
tr.ed_track.recenter,Recentes
tr.ed_track.recenter.tip,O rastreamento mais recente e todos os objetos
tr.ed_track.rotate,Rodar
tr.ed_track.rotate.tip,Girará a faixa e todos os objetos 45 graus no sentido horário

tr.add_obj,Adicionar objetos
tr.add_obj.group,Grupo de Objetos
tr.add_obj.group.tip,Irá adicionar um grupo de objetos. Clique novamente para selecionar aleatoriamente.
tr.add_obj.forest,Floresta
tr.add_obj.forest.tip,Irá gerar um monte de árvores aleatórias
tr.add_obj.flowers,Flores
tr.add_obj.flowers.tip,Irá gerar um ramo de flores aleatórias
tr.add_obj.crowd,Multidão
tr.add_obj.crowd.tip,O círculo de multidões gera pedestres e pode gerar um Porta Potty ou Boneco de neve
tr.add_obj.cone,Cone
tr.add_obj.cone.tip,Mantenha pressionado um botão e arraste para colocar uma linha
tr.add_obj.tire,Pneu
tr.add_obj.tire.tip,Mantenha pressionado um botão e arraste para colocar uma linha
tr.add_obj.porta_potty,Bring Potty
tr.add_obj.porta_potty.tip,Derrubar um Porta Potty dá um pouco de Nitro
tr.add_obj.barrel,Barril
tr.add_obj.barrel.tip,Os barris têm a chance de explodir quando atingidos em velocidades mais altas
tr.add_obj.snowman,Boneco de neve
tr.add_obj.snowman.tip,Destruir um boneco de neve dá um pouco de nitro
tr.add_obj.street_lamp,Lâmpada de rua
tr.add_obj.junk_car,Carro de Lixo
tr.add_obj.hot_dog_truck,Caminhão de cachorro-quente
tr.add_obj.hot_dog_cart,Carrinho de cachorro-quente
tr.add_obj.bench,Banco
tr.add_obj.water_puddle,Poça de água
tr.add_obj.water_puddle.tip,Um pouco escorregadio
tr.add_obj.water_pond,Lagoa de água
tr.add_obj.water_pond.tip,Um pouco escorregadio
tr.add_obj.ice_patch,Patch de gelo
tr.add_obj.ice_patch.tip,Muito escorregadio
tr.add_obj.oil_spill,Derramamento de óleo
tr.add_obj.oil_spill.tip,Muito escorregadio
tr.add_obj.ramp,Rampa
tr.add_obj.ramp.tip,Rampa que os carros podem pular. Dá um pequeno impulso.
tr.add_obj.power_ramp,Power Ramp
tr.add_obj.power_ramp.tip,Rampa elétrica que aumenta a velocidade antes do salto
tr.add_obj.crop_field,Campo de corte
tr.add_obj.rock,Rocha
tr.add_obj.desert_rock,Desert Rock
tr.add_obj.wall,parede
tr.add_obj.pipe,Tubo
tr.add_obj.solar_panels,Painéis solares
tr.add_obj.silo,Silo
# Thing for retrieving water from the ground
tr.add_obj.well,Bem
tr.add_obj.old_hut,Cabana velha
tr.add_obj.vault,Cofre
tr.add_obj.house,casa
tr.add_obj.building,Construção
tr.add_obj.grass_square,Pedaço de grama
tr.add_obj.grass_square.tip,Para plantar árvores e flores em cima do asfalto
tr.add_obj.bush,arbusto
tr.add_obj.bush.tip,Arbusto decorativo destrutível
tr.add_obj.green_tree,Árvore verde
tr.add_obj.branch_tree,Árvore do ramo
tr.add_obj.snow_tree,Árvore de neve
tr.add_obj.flowers_single,Flores

tr.ed_obj,Editar objetos
tr.ed_obj.move,Mover
tr.ed_obj.move.tip,Clique e arraste um objeto para movê-lo
tr.ed_obj.rotate,Rodar
tr.ed_obj.rotate.tip,Clique e arraste um objeto para girá-lo. Mantenha a tecla Shift pressionada para obter mais precisão.
tr.ed_obj.delete,Excluir
tr.ed_obj.delete.tip,Clique em um objeto para excluí-lo
tr.ed_obj.clear_all,Limpar tudo
tr.ed_obj.clear_all.tip,Excluir todos os objetos na faixa
tr.ed_obj.clear_groups,Limpar grupos
tr.ed_obj.clear_groups.tip,Limpar grupos de objetos artesanais
tr.ed_obj.clear_crowd,Multidão clara
tr.ed_obj.clear_crowd.tip,Limpar todas as multidões
tr.ed_obj.clear_forests,Limpar florestas
tr.ed_obj.clear_forests.tip,Limpe todas as florestas. Se usado nas faixas da cidade, removerá todos os quadrados verdes! Não removerá árvores colocadas individualmente.
tr.ed_obj.clear_flowers,Clear Flowers
tr.ed_obj.clear_flowers.tip,Limpar todas as flores. Não fará nada nas trilhas da cidade. Não limpará as flores colocadas individualmente.
tr.ed_obj.clear_bushes,Limpar arbustos
tr.ed_obj.clear_bushes.tip,Limpe todos os arbustos. Não fará nada nas trilhas da cidade.
tr.ed_obj.clear_rocks,Clear Rocks
tr.ed_obj.clear_rocks.tip,Limpar todas as rochas
tr.ed_obj.clear_tires,Limpar pneus
tr.ed_obj.clear_tires.tip,Limpar todos os pneus
tr.ed_obj.clear_cones,Cones transparentes
tr.ed_obj.clear_cones.tip,Limpar todos os cones
tr.ed_obj.clear_walls,Clear Walls
tr.ed_obj.clear_walls.tip,Limpar todas as paredes
tr.ed_obj.clear_lamps,Clear Lamps
tr.ed_obj.clear_lamps.tip,Limpar todos os candeeiros de rua
tr.ed_obj.clear_buildings,Limpar edifícios
tr.ed_obj.clear_buildings.tip,Limpar todas as casas e edifícios
tr.ed_obj.clear_puddles,Limpar poças
tr.ed_obj.clear_puddles.tip,Limpar todas as poças, manchas de gelo e derramamentos de óleo
tr.ed_obj.clear_ramps,Clear Ramps
tr.ed_obj.clear_ramps.tip,Limpar todas as rampas

tr.test_drive,Dirigir
tr.test_drive_ai,Modo de direção da IA
tr.help,Socorro

# Car Editor

ced.select_base_car,Selecionar carro base
ced.select_car,Selecionar carro

ced.new_car,Carro novo
ced.open_car,Carro Aberto
ced.download_cars,Download de carros
ced.exit,Saída
ced.save_car,Salvar Carro
ced.delete_car,Excluir
ced.parameters,Parâmetros
ced.edit_sprites,Editar Sprites
ced.description,Descrição
ced.part_positions,Posições da peça
ced.sounds,Sons
ced.modding_guide,Guia de modificação
ced.share,Compartilhar
ced.reload_sprites,Recarregar sprites
ced.close,Fechar
ced.test_drive,Passeio de teste
ced.end_test_drive,Finalizar teste

ced.speed_idx,Índice de velocidade
ced.price,Preço
ced.price.tip,O preço é calculado automaticamente a partir do Índice de velocidade
ced.req_level,Nível requerido
ced.req_level.tip,O nível necessário é calculado automaticamente a partir do índice de velocidade
ced.label.general,Geral
ced.max_speed_kmh,Velocidade máxima (kmh)
ced.max_speed_kmh.tip,Necessário para que a caixa de engrenagens funcione corretamente. Teste o carro em uma longa reta para descobrir a velocidade máxima.
ced.mass_kg,Massa do carro (kg)
ced.mass_kg.tip,Carro leve + alta potência do motor = insanidade. Encontre o equilíbrio certo.
ced.max_health,Saúde máxima
ced.label.engine,Motor
ced.engine_power,Poder do motor
ced.engine_power.tip,A sanidade termina em cerca de 500 BHP. Se você pode exceder, isso não significa que você deveria. Ajuste a velocidade máxima depois de editar isso!
ced.label.handling,Tratamento
ced.steering_sensitivity,Sensibilidade da direção
ced.steering_sensitivity.tip,Quão afiada e sensível é a direção. Também depende da massa.
ced.label.grip,Firmeza
ced.drift_factor,Fator de tração
ced.drift_factor.tip,Com que facilidade o carro entra em uma deriva quando tem tração. O valor recomendado está entre 0,8 e 0,9.
ced.slip_factor,Fator sem tração
ced.slip_factor.tip,Com que facilidade o carro permanece à deriva quando não há tração. O valor recomendado está entre 0,95 e 0,9999
ced.max_sticky_vel,Velocidade máxima de tração lateral
ced.max_sticky_vel.tip,Quão rápido o carro pode entrar em uma curva sem entrar em uma deriva. O valor recomendado está entre 1 e 1,5.
ced.label.gearbox,Caixa de velocidade
ced.max_rpm,RPM máximo
ced.max_rpm.tip,Isso não afetará diretamente o som do motor! Selecione o som apropriado do motor.
ced.idle_rpm,RPM ocioso
ced.shift_time,Tempo de mudança
ced.shift_time.tip,Quanto tempo leva para as mudanças mudarem

ced.label.sounds,Sons
ced.sound.engine,Motor
ced.sound.muffler,Silencioso
ced.sound.turbo,Turbo
ced.sound.turbo.tip,O som turbo será ouvido apenas ao dirigir com um carro atualizado
ced.sound.charger,Supercharger
ced.sound.charger.tip,O compressor só será ouvido ao dirigir com carro atualizado

ced.label.model,Nome do modelo
ced.model_name,Nome do modelo do carro
ced.label.description,Descrição
ced.car_description_placeholder,Algo especial a dizer sobre sua nova criação

ced.label.lights,Luzes
ced.front_lights_width,Largura das luzes dianteiras
ced.front_lights_pos,Posição das luzes dianteiras
ced.rear_lights_width,Largura das luzes traseiras
ced.rear_lights_pos,Posição das luzes traseiras

ced.label.wheels,Rodas
ced.front_axle_width,Largura do eixo dianteiro
ced.front_axle_pos,Posição do eixo dianteiro
ced.rear_axle_width,Largura do eixo traseiro
ced.rear_axle_pos,Posição do Eixo Traseiro

ced.label.interior,Interior
ced.interior_off_x,Deslocamento interior X
ced.interior_off_y,Deslocamento interior Y

ced.label.collider,Collider
ced.collider_width,Largura do colisor
ced.collider_height,Altura do colisor
ced.center_of_mass,Centro de massa
ced.center_of_mass.tip,Afeta curvas e comportamento nas curvas / deriva

ced.label.exhausts,Exaustões
ced.exhaust_count,Contagem de escape
ced.exhaust_width,Largura do escape
ced.exhaust_pos,Posição de escape

################################################################################

# Cutscenes

### Lore Cutscene ### <-- please get this one very well, it's something people usually see within first 2 minutes of the game

# In here {0} is the number of years and {1} is a date
cut.lore.1,Ei! Você não é aquele famoso piloto que sofreu um acidente grave {0} anos atrás? Eu sei que você dorme crio desde {1}, então deixe-me acelerar.
# {0} is a date
cut.lore.2,Havia uma corporação de tecnologia altamente bem-sucedida, uma que você deveria conhecer, simplesmente não consigo me lembrar do nome original agora. Eliminou sua concorrência e assumiu o controle da economia global em {0}.
# You should probably keep "Social Frontier of Activism" and SOFACT unchanged in your translation, for authenticity (company was not local after all)
cut.lore.3,Em vez de buscar descobertas científicas, a corporação estava se estrangulando com políticas internas cada vez mais complexas. Em algum momento, eles o renomearam como "Fronteira Social do Ativismo", ou SOFACT.
cut.lore.4,Mas, eventualmente, a natureza humana assumiu. Os ativistas foram eliminados à força durante uma aquisição inesperada e hostil, e o SOFACT, embora ainda aparecesse como uma organização amigável, agora pertence aos bandidos da velha escola.
# Please do not translate "Bloody Rally Show", or included it into parentheses next to translation. Example: "Kruvinojo Ralio Šou" (Bloody Rally Show)
cut.lore.5,Novos líderes focados em lucros. Eles continuaram investindo em entretenimento para maximizar a receita com anúncios, e o "Bloody Rally Show" é o entretenimento preferido da maioria das pessoas atualmente.
cut.lore.6,No Bloody Rally Show, eles estão tentando recriar a era de ouro do rally usando tecnologias da década de 1980, do infame Grupo B. A quantidade de acidentes é muito alta, mas os influenciadores da mídia social continuam tentando tirar fotos quentes de close-up de ação .
cut.lore.7,Não perca seu carro, meu amigo, ou você pode ter que se juntar à multidão. Agora boa sorte e velocidade! Ah, a propósito, eu não entendi seu nome.

### Season Intro ### <-- please get this one very well too, it's part 2 of the main introduction

cut.intro.1,Ei, novato, você está atrasado! Eu sou o diretor do Bloody Rally Show. Há alguém que eu gostaria que você conhecesse.
# {0} will be a random insult word
cut.intro.2,Aí está você, {0}. Nós o trouxemos, pois eles dizem que você sabe dirigir bem esses carros de corrida da velha escola. Agora vá fazer um bom show!
cut.intro.2_2,Ah, e pediremos que você faça alguns favores de vez em quando. Nada grande, não se preocupe!
cut.intro.3,Espere um momento. Por que eu tenho que fazer isso por você?
# {0} will be an insult, ${1} - sum of money, like $500000
cut.intro.4,Porque você nos deve o sono crio, {0}! Pague $ {1} no final de qualquer temporada e você estará livre para fazer o que quiser. Até então, sua bunda pertence ao SOFACT.
cut.intro.5,Parece que não tenho muita escolha ... Quando começo?
cut.intro.6,Siga-me novato, eu vou te mostrar. Vamos conhecer os outros pilotos primeiro.
# {0} will be a plural insult (addressing all racers)
cut.intro.7,Então, {0}, você voltou para mais? Estou impressionado!
cut.intro.8,Eu ainda sinto que há algo para eu fazer, você sabe
cut.intro.9,Feliz por você estar de volta! Agora siga-me, há alguns papéis que você precisa assinar.

### Racer died cutscene

# {0} will be racer's name, {1} will be a "he" or "she"
cut.died.1,{0} não conseguiu. Mas {1} sempre permanecerá em nossas tabelas de classificação.
cut.died.2,* Pressione F no teclado *
# {0} will be a plural insult, like "clowns"
cut.died.3,Pare de mexer com meu teclado, você {0}!

### Mission cutscene (shared) <-- important to get right too, will be shared across dozen of missions!

cut.racer.mid_comment.1,Mãe de Deus!
# {0} will be a curse word
cut.racer.mid_comment.2,{0}, não novamente.
# {0} will be a curse word
cut.racer.mid_comment.3,Espero que este {0} pague bem.
# {0} will be a curse adjective (like "friggin")
cut.racer.mid_comment.4,É, eu entendi. Agora fale {0} em dinheiro.
# {0} will be a curse word (crap)
cut.racer.mid_comment.5,{0}, aqui vamos nós novamente.

# {0} will be some name or title
cut.racer2gov.greet.1,{0}, ouvi dizer que você queria me ver.
cut.racer2gov.greet.2,{0}, você tem um minuto?
cut.racer2gov.greet.3,Ei, {0}, você se importa se eu perguntar algo a você?
cut.racer2gov.greet.4,*TOC Toc*
cut.racer2gov.greet.5,{0}, pretendo perguntar uma coisa.
cut.racer2gov.greet.6,Posso entrar?
cut.racer2gov.greet.7,Ei, {0}, você tem algum trabalho extra que eu poderia fazer por você? Estou com pouco dinheiro.

# {0} will be a name or a title
cut.racer2racer.greet.1,Ei, {0}! Como vai você?
cut.racer2racer.greet.2,{0}! Se não é a pessoa que eu estava procurando!
cut.racer2racer.greet.3,Ei, Companheiro Corredor!
cut.racer2racer.greet.4,Oh oi, {0}, eu não notei você.

cut.racer2racer.resp.1,Ei {0}, como está seu turbo?
cut.racer2racer.resp.2,Certo, deixe-me adivinhar, você quer me perguntar uma coisa?
# {0} will be a curse adjective (friggin face)
cut.racer2racer.resp.3,Não é você de novo, eu não gosto do seu rosto, piloto.
cut.racer2racer.resp.4,Oh não, não fui eu quem furou seus pneus ontem à noite!
# {0} will be an insult (like clown)
cut.racer2racer.resp.5,O que você quer {0}?

cut.gov2racer.greet_resp.1,{0}, sim, por favor entre!
cut.gov2racer.greet_resp.2,{0}, eu estava esperando você.
cut.gov2racer.greet_resp.3,Por favor, sente-se e ouça com atenção.
# {0} Curse adjective - merda de dinheiro
cut.gov2racer.greet_resp.4,Você gostaria de ganhar {0} em dinheiro extra, não gostaria?
# {0} Curse adjective - merda de dinheiro
cut.gov2racer.greet_resp.5,Deixe-me adivinhar, você gostaria de ganhar {0} em dinheiro extra, não gostaria?

# {0} - insult singular
cut.call.1,Ei você! {0}! Venha aqui.
# {0} - insult singular
cut.call.2,Ei! {0}!
# {0} - name or title
cut.call.3,{0}. Eu estive procurando por você!
cut.call.4,{0}, espere um momento, por que você está com tanta pressa?
cut.call.5,Então, nos encontramos novamente.
# {0} - insult singular
cut.call.6,Oh, apenas o {0} que eu estava procurando
# {0} - racer name
cut.call.7,Já faz um tempo, {0}.
cut.call.8,Saudações, {0}.
cut.call.9,Bem-vindo, {0}.
# {0} - insult singular
cut.call.10,Você não está de novo, {0}, o que você quer? Mas desde que você está aqui, tenho algo para você.

cut.call.resp.1,O que você quer?
cut.call.resp.2,...
# {0} - curse adjective (merda de ponto)
cut.call.resp.3,Sim, sim, vá direto ao ponto {0}.
# {0} - name or title
cut.call.resp.4,Oh, que prazer ver você, {0}.
cut.call.resp.5,Saudações, {0}.
cut.call.resp.6,Ultimamente estou precisando de um pouco mais de dinheiro, você tem alguma coisa que eu possa fazer?
cut.call.resp.7,Alguns dos motoristas estão me dando um tempo muito difícil, acha que você poderia me ajudar?
cut.call.resp.8,Você tem algum tipo de evento especial em que eu possa participar, algo para aumentar as classificações do programa?

# {0} below is always government official name or title
cut.end.player2gov.1,Verei o que posso fazer.
cut.end.player2gov.2,Tudo para você, querido {0}.
cut.end.player2gov.3,Eu tenho uma escolha?
cut.end.player2gov.4,De novo não...
cut.end.player2gov.5,Isso nunca vai acabar?
cut.end.player2gov.6,OK, entendi.
cut.end.player2gov.7,Isto é bom.
cut.end.player2gov.8,Sim, claro, tanto faz.
cut.end.player2gov.9,Tudo bem, eu vou tentar.
cut.end.player2gov.10,Eu quero ir para casa.
cut.end.player2gov.11,Tchau, {0}.
cut.end.player2gov.12,Muito obrigado pela oportunidade!

cut.end.player2racer.1,Claro, cara, será divertido.
# {0} - name or title
cut.end.player2racer.2,Tudo para você, querido {0}.
# {0} - insult singular (i.e. clown)
cut.end.player2racer.3,Está ligado, {0}!
cut.end.player2racer.4,Sim, finalmente, algo que vale a pena.
cut.end.player2racer.5,Oh, com prazer!
cut.end.player2racer.6,Vou pensar sobre isso.
# {0} - racer name, {1} - curse word (i.e. crap)
cut.end.player2racer.7,Eu não gosto de você {0}, mas {1}, por que não?
cut.end.player2racer.8,Claro, tanto faz.
# {0} - singular insult
cut.end.player2racer.9,Seja como for, {0}.

cut.end.racer2player.1,Paz fora.
cut.end.racer2player.2,Tudo bem, até breve.
cut.end.racer2player.3,Eu vou estar observando você.
cut.end.racer2player.4,Assista seus seis.
# {0} will be an noun insult (clown)
cut.end.racer2player.5,Vamos, hora de você comer meu pó, {0}.
cut.end.racer2player.6,Agora vamos pegar a estrada.
cut.end.racer2player.7,Menos conversando, mais fazendo.
cut.end.racer2player.8,Tchau.
cut.end.racer2player.9,Tanto faz.
# {0} will be an noun insult (clown)
cut.end.racer2player.10,Seja como for, {0}.

# {0} - curse adjective (goddamn security)
cut.end.gov.1,Agora vá, ou chamarei {0} segurança.
# {0} - insult singular (clown)
cut.end.gov.2,Bata, {0}.

cut.end.gov.3,Por favor, saia e não volte até fazer isso.
# {0} - insult singular (clown)
cut.end.gov.4,Adeus, {0}.
cut.end.gov.5,Adeus.

cut.req.drift.1,Quase esqueci. Você tem que fazer isso de lado para fazer valer a pena!
cut.req.drift.2,Ah, e por favor, faça isso à deriva, os espectadores gostam tanto.
cut.req.drift.3,E é melhor deslizar enquanto faz isso.
cut.req.drift.4,Espere, esqueci de lhe contar. Faça isso à deriva, o público adora.
cut.req.drift.5,E eles me disseram que você tem habilidade, então prove, faça enquanto estiver à deriva.

cut.resp.drift.1,Novamente, é impossível vencer dessa maneira!
# {0} - curse word (crap)
cut.resp.drift.2,Ah, {0} ...
# {0} - curse word (crap)
cut.resp.drift.3,{0}, isso vai ser difícil.
cut.resp.drift.4,Tudo bem, eu entendi.
cut.resp.drift.5,Afirmativo.
# {0} - name of character (i.e. Brace)
cut.resp.drift.6,Com prazer, {0}.
cut.resp.drift.7,Senhor sim senhor!
cut.resp.drift.8,Então lateralmente será.
cut.resp.drift.9,Eu faria isso de lado mesmo sem você perguntar!
cut.resp.drift.10,Não diga mais!
# {0} - insult singular (clown)
cut.resp.drift.11,Está ligado, {0}!

# In block blow, {0} will be second part of the sentence, generated somewhere
# (i.e. for your trouble, you will receive $1000)
cut.reward.part.1,Para o seu problema, {0}.
cut.reward.part.2,Se você tiver sucesso, {0}.
cut.reward.part.3_us,Se você não nos decepcionar, {0}.
cut.reward.part.3_me,Se você não me decepcionar, {0}.
cut.reward.part.4,Se isso acontecer, {0}.
cut.reward.part.5,Se você não falhar, {0}.
cut.reward.part.6,Se você conseguir, {0}.

# Same here, {0} will be second part of sentence generated somewhere
# (i.e. if you fail me like you always do, I will think of some punishment)
cut.punish.part.1,Se você falhar, {0}!
cut.punish.part.2,Se você não tiver sucesso, {0}.
cut.punish.part.3,Se você me falha como sempre, {0}!
cut.punish.part.4,Se você errar, {0}!
cut.punish.part.4_1,Se você estragar tudo, {0}!
cut.punish.part.4_2,Se você errar, {0}!
cut.punish.part.5,Se você de alguma forma conseguir errar, {0}!
cut.punish.part.6,Se você não fizer isso, {0}.

# In block below {0} will be generated sentence with reward part, {1} with punishment
# (i.e: If you succeed, you will get $1000, otherwise I will puncture your tires)
cut.rew.pun.part.1,Faça isso e {0}, mas se você falhar, {1}!
cut.rew.pun.part.2,Como recompensa, {0}, mas se você se arrepender, {1}!
cut.rew.pun.part.3,Se isso acontecer, {0}, caso contrário, {1}!
cut.rew.pun.part.4,Faça isso e {0}, mas também há uma punição pelo fracasso. {1}!
cut.rew.pun.part.5,Se você fizer isso, {0}. Mas não pense que eu perdoaria um fracasso, {1}!
cut.rew.pun.part.6,{0}. Mas não me decepcione, {1}!
cut.rew.pun.part.7,Para o seu problema, {0}. Embora se você falhar, {1}!
cut.rew.pun.part.8,Por isso, {0}, mas se não o fizer, {1}.
cut.rew.pun.part.9,Para o sucesso, {0}, mas falhe comigo como você sempre faz, e {1}!

# Rewards told by government agent. Not they start from lowercase letter, and no full stop in the end, as it's in mid sentence
# {0} will be a number
cut.rew.gov.cash.1,você receberá $ {0}
cut.rew.gov.cash.2,você receberá $ {0}
cut.rew.gov.cash.3,nós lhe daremos $ {0}
cut.rew.gov.cash.4,pagaremos $ {0}
cut.rew.gov.cash.5,Eu vou te dar $ {0}
cut.rew.gov.car,Eu pessoalmente comprarei um carro novo para você
cut.rew.gov.pts,Vou adulterar as estatísticas, você receberá {0} pontos extras para esta corrida
cut.rew.gov.rnd,haverá uma agradável surpresa esperando por você
cut.rew.gov.aero,meus técnicos atualizarão seu AERO
cut.rew.gov.turbo,mecânica substituirá seu TURBO por um maior
cut.rew.gov.engine,mecânica ajustará o governador para melhorar seu MOTOR
cut.rew.gov.gears,seus GEARS receberão uma atualização gratuita
cut.rew.gov.grip,dar-lhe-emos pneus novos para melhorar o seu GRIP
cut.rew.gov.none,você não receberá absolutamente nada! Ha ha ha

# Rewards told by other racer. Not they start from lowercase letter, and no full stop in the end, as it's in mid sentence
# {0} will be a number
cut.rew.racer.cash.1,meu fundo de dia chuvoso de $ {0} será seu
cut.rew.racer.cash.2,Vou dar-lhe vale-refeição no valor de $ {0}
cut.rew.racer.cash.3,Vou dar o conteúdo dos meus bolsos. Deve ser cerca de $ {0}
cut.rew.racer.cash.4,Vou emprestar $ {0} do banco para pagar
cut.rew.racer.cash.5,Eu darei $ {0}
cut.rew.racer.car,Vou deixar você ter meu carro novo
cut.rew.racer.pts,Eu tenho um amigo que violará as estatísticas, você receberá {0} pontos extras para esta corrida
cut.rew.racer.rnd,Vou fazer valer a pena
